prev_filename,filename,classtype,xmin,xmax,ymin,ymax
maksssksksss467.png,409.png,mask_weared_incorrect,261,278,73,96
maksssksksss467.png,409.png,without_mask,152,171,76,98
maksssksksss468.png,410.png,with_mask,100,215,144,273
maksssksksss469.png,411.png,with_mask,166,243,100,175
maksssksksss469.png,411.png,with_mask,254,315,125,172
maksssksksss47.png,412.png,with_mask,152,285,64,207
maksssksksss470.png,413.png,with_mask,52,100,28,75
maksssksksss470.png,413.png,with_mask,95,123,63,91
maksssksksss470.png,413.png,with_mask,151,188,58,101
maksssksksss470.png,413.png,with_mask,276,304,40,88
maksssksksss470.png,413.png,with_mask,344,377,56,90
maksssksksss471.png,414.png,with_mask,65,100,71,113
maksssksksss471.png,414.png,without_mask,134,153,61,88
maksssksksss471.png,414.png,without_mask,168,194,35,68
maksssksksss471.png,414.png,with_mask,363,386,52,75
maksssksksss471.png,414.png,with_mask,336,357,78,95
maksssksksss472.png,415.png,with_mask,220,256,68,117
maksssksksss473.png,416.png,without_mask,53,91,79,123
maksssksksss473.png,416.png,with_mask,110,144,49,83
maksssksksss473.png,416.png,with_mask,244,276,28,67
maksssksksss473.png,416.png,with_mask,300,332,75,112
maksssksksss474.png,417.png,with_mask,1,32,163,198
maksssksksss474.png,417.png,with_mask,49,76,159,183
maksssksksss474.png,417.png,with_mask,154,178,45,67
maksssksksss474.png,417.png,with_mask,238,260,21,47
maksssksksss475.png,418.png,with_mask,45,73,69,96
maksssksksss475.png,418.png,with_mask,109,134,80,109
maksssksksss475.png,418.png,with_mask,164,198,64,100
maksssksksss475.png,418.png,with_mask,243,267,96,127
maksssksksss475.png,418.png,without_mask,303,339,84,130
maksssksksss475.png,418.png,with_mask,350,372,67,105
maksssksksss476.png,419.png,with_mask,353,381,17,51
maksssksksss476.png,419.png,with_mask,210,238,40,68
maksssksksss476.png,419.png,with_mask,17,41,72,97
maksssksksss476.png,419.png,with_mask,105,129,61,86
maksssksksss476.png,419.png,with_mask,94,118,116,152
maksssksksss476.png,419.png,without_mask,286,309,52,76
maksssksksss476.png,419.png,without_mask,116,143,110,138
maksssksksss477.png,420.png,without_mask,36,52,15,33
maksssksksss477.png,420.png,without_mask,62,81,49,67
maksssksksss477.png,420.png,without_mask,57,78,90,111
maksssksksss477.png,420.png,with_mask,45,65,138,157
maksssksksss477.png,420.png,without_mask,181,198,32,50
maksssksksss477.png,420.png,with_mask,162,182,73,91
maksssksksss477.png,420.png,with_mask,179,198,99,117
maksssksksss477.png,420.png,with_mask,168,189,144,165
maksssksksss477.png,420.png,with_mask,288,306,9,26
maksssksksss477.png,420.png,with_mask,319,339,36,53
maksssksksss477.png,420.png,without_mask,315,332,71,85
maksssksksss477.png,420.png,without_mask,273,291,105,124
maksssksksss477.png,420.png,with_mask,308,328,162,173
maksssksksss478.png,421.png,with_mask,36,157,102,243
maksssksksss478.png,421.png,with_mask,246,362,134,250
maksssksksss479.png,422.png,with_mask,116,225,156,302
maksssksksss48.png,423.png,without_mask,85,190,152,279
maksssksksss480.png,424.png,with_mask,133,243,189,341
maksssksksss481.png,425.png,with_mask,13,35,87,108
maksssksksss481.png,425.png,with_mask,39,65,92,118
maksssksksss481.png,425.png,with_mask,98,117,98,117
maksssksksss481.png,425.png,with_mask,208,235,67,97
maksssksksss481.png,425.png,with_mask,160,172,88,102
maksssksksss482.png,426.png,without_mask,40,135,246,364
maksssksksss483.png,427.png,with_mask,115,157,47,87
maksssksksss483.png,427.png,with_mask,186,231,90,130
maksssksksss483.png,427.png,with_mask,307,347,42,84
maksssksksss483.png,427.png,without_mask,69,89,64,81
maksssksksss484.png,428.png,mask_weared_incorrect,82,141,52,115
maksssksksss485.png,429.png,with_mask,142,225,280,387
maksssksksss486.png,430.png,with_mask,94,98,89,92
maksssksksss486.png,430.png,without_mask,18,26,92,98
maksssksksss486.png,430.png,without_mask,116,124,87,94
maksssksksss486.png,430.png,with_mask,142,164,70,92
maksssksksss486.png,430.png,with_mask,192,212,90,109
maksssksksss486.png,430.png,with_mask,259,274,99,112
maksssksksss486.png,430.png,without_mask,229,237,92,99
maksssksksss486.png,430.png,with_mask,376,384,96,102
maksssksksss487.png,431.png,without_mask,2,47,104,156
maksssksksss487.png,431.png,with_mask,51,121,61,133
maksssksksss487.png,431.png,with_mask,159,218,79,140
maksssksksss487.png,431.png,with_mask,215,270,81,139
maksssksksss487.png,431.png,with_mask,288,349,58,119
maksssksksss488.png,432.png,with_mask,188,211,51,76
maksssksksss488.png,432.png,with_mask,41,64,54,78
maksssksksss489.png,433.png,with_mask,46,66,37,55
maksssksksss489.png,433.png,without_mask,129,158,51,70
maksssksksss489.png,433.png,without_mask,192,203,52,64
maksssksksss489.png,433.png,with_mask,272,281,47,56
maksssksksss489.png,433.png,without_mask,290,317,46,64
maksssksksss489.png,433.png,without_mask,330,337,47,54
maksssksksss489.png,433.png,without_mask,342,363,41,58
maksssksksss489.png,433.png,without_mask,373,387,41,52
maksssksksss49.png,434.png,with_mask,352,370,102,123
maksssksksss49.png,434.png,with_mask,272,289,33,51
maksssksksss49.png,434.png,with_mask,188,206,124,143
maksssksksss49.png,434.png,with_mask,20,41,54,72
maksssksksss49.png,434.png,with_mask,123,141,68,87
maksssksksss49.png,434.png,with_mask,157,173,45,63
maksssksksss49.png,434.png,without_mask,95,113,211,225
maksssksksss49.png,434.png,without_mask,225,240,181,200
maksssksksss490.png,435.png,with_mask,85,212,149,280
maksssksksss491.png,436.png,with_mask,125,220,132,264
maksssksksss492.png,437.png,with_mask,60,161,154,278
maksssksksss493.png,438.png,with_mask,62,182,165,315
maksssksksss494.png,439.png,with_mask,91,163,80,158
maksssksksss495.png,440.png,without_mask,1,26,47,97
maksssksksss495.png,440.png,mask_weared_incorrect,77,134,24,98
maksssksksss495.png,440.png,with_mask,99,168,174,224
maksssksksss495.png,440.png,without_mask,170,224,64,125
maksssksksss495.png,440.png,with_mask,224,267,70,121
maksssksksss495.png,440.png,without_mask,274,330,61,122
maksssksksss495.png,440.png,with_mask,291,356,189,224
maksssksksss495.png,440.png,with_mask,329,388,117,181
maksssksksss495.png,440.png,without_mask,351,389,53,92
maksssksksss496.png,441.png,mask_weared_incorrect,85,184,97,207
maksssksksss497.png,442.png,with_mask,111,194,226,331
maksssksksss498.png,443.png,with_mask,92,112,46,67
maksssksksss498.png,443.png,with_mask,151,163,59,72
maksssksksss498.png,443.png,without_mask,166,179,53,67
maksssksksss498.png,443.png,without_mask,175,188,76,86
maksssksksss498.png,443.png,mask_weared_incorrect,194,207,57,74
maksssksksss498.png,443.png,with_mask,239,248,53,64
maksssksksss498.png,443.png,with_mask,251,264,72,89
maksssksksss498.png,443.png,with_mask,292,306,69,89
maksssksksss498.png,443.png,without_mask,321,340,56,77
maksssksksss498.png,443.png,with_mask,355,375,67,90
maksssksksss498.png,443.png,without_mask,130,141,76,85
maksssksksss499.png,444.png,without_mask,101,132,24,62
maksssksksss499.png,444.png,with_mask,222,253,44,77
maksssksksss5.png,445.png,with_mask,118,161,54,96
maksssksksss5.png,445.png,without_mask,364,401,30,66
maksssksksss5.png,445.png,without_mask,192,229,106,144
maksssksksss5.png,445.png,with_mask,249,291,95,139
maksssksksss50.png,446.png,with_mask,206,238,83,114
maksssksksss50.png,446.png,with_mask,226,262,51,82
maksssksksss500.png,447.png,with_mask,113,216,230,368
maksssksksss501.png,448.png,with_mask,1,43,41,125
maksssksksss501.png,448.png,with_mask,48,118,39,124
maksssksksss501.png,448.png,with_mask,162,221,47,123
maksssksksss501.png,448.png,with_mask,242,298,30,105
maksssksksss501.png,448.png,with_mask,301,351,51,118
maksssksksss501.png,448.png,with_mask,357,401,65,132
maksssksksss502.png,449.png,without_mask,55,115,72,136
maksssksksss502.png,449.png,with_mask,112,155,85,136
maksssksksss502.png,449.png,without_mask,181,243,56,126
maksssksksss502.png,449.png,with_mask,347,398,107,167
maksssksksss503.png,450.png,with_mask,196,240,141,182
maksssksksss503.png,450.png,with_mask,245,294,68,122
maksssksksss504.png,451.png,with_mask,31,135,170,296
maksssksksss505.png,452.png,with_mask,60,170,107,218
maksssksksss506.png,453.png,with_mask,79,272,79,269
maksssksksss507.png,454.png,with_mask,131,250,55,175
maksssksksss508.png,455.png,with_mask,69,146,96,173
maksssksksss508.png,455.png,with_mask,196,254,38,103
maksssksksss508.png,455.png,with_mask,253,319,90,164
maksssksksss508.png,455.png,with_mask,326,363,77,121
maksssksksss509.png,456.png,with_mask,151,242,1,57
maksssksksss51.png,457.png,without_mask,114,213,159,286
maksssksksss510.png,458.png,with_mask,27,93,32,101
maksssksksss510.png,458.png,with_mask,165,189,86,111
maksssksksss510.png,458.png,with_mask,231,259,89,127
maksssksksss510.png,458.png,with_mask,288,329,90,123
maksssksksss511.png,459.png,with_mask,152,241,100,182
maksssksksss512.png,460.png,with_mask,19,40,46,69
maksssksksss512.png,460.png,with_mask,82,99,40,61
maksssksksss512.png,460.png,with_mask,98,132,26,64
maksssksksss512.png,460.png,with_mask,172,198,41,70
maksssksksss512.png,460.png,with_mask,261,280,56,74
maksssksksss512.png,460.png,with_mask,285,316,47,81
maksssksksss512.png,460.png,with_mask,384,400,38,64
maksssksksss513.png,461.png,with_mask,75,106,45,83
maksssksksss513.png,461.png,with_mask,112,140,39,68
maksssksksss513.png,461.png,with_mask,184,213,49,80
maksssksksss514.png,462.png,with_mask,28,43,78,99
maksssksksss514.png,462.png,with_mask,160,176,66,83
maksssksksss514.png,462.png,with_mask,174,186,33,52
maksssksksss514.png,462.png,with_mask,202,216,40,59
maksssksksss514.png,462.png,without_mask,237,248,41,58
maksssksksss514.png,462.png,mask_weared_incorrect,249,266,44,66
maksssksksss514.png,462.png,with_mask,298,311,38,54
maksssksksss514.png,462.png,with_mask,333,346,51,70
maksssksksss514.png,462.png,with_mask,375,386,47,63
maksssksksss514.png,462.png,mask_weared_incorrect,386,400,44,64
maksssksksss515.png,463.png,with_mask,57,164,198,330
maksssksksss516.png,464.png,with_mask,89,111,81,111
maksssksksss516.png,464.png,with_mask,128,158,62,92
maksssksksss516.png,464.png,with_mask,158,178,58,82
maksssksksss516.png,464.png,with_mask,192,221,50,83
maksssksksss516.png,464.png,with_mask,254,284,78,108
maksssksksss516.png,464.png,with_mask,327,346,61,81
maksssksksss516.png,464.png,with_mask,35,51,64,80
maksssksksss517.png,465.png,with_mask,62,92,135,158
maksssksksss517.png,465.png,with_mask,236,257,97,123
maksssksksss517.png,465.png,with_mask,339,352,89,102
maksssksksss517.png,465.png,with_mask,187,201,79,100
maksssksksss518.png,466.png,with_mask,3,12,112,122
maksssksksss518.png,466.png,with_mask,27,35,178,186
maksssksksss518.png,466.png,with_mask,25,35,107,117
maksssksksss518.png,466.png,with_mask,51,61,108,120
maksssksksss518.png,466.png,without_mask,43,53,137,148
maksssksksss518.png,466.png,without_mask,63,71,156,166
maksssksksss518.png,466.png,with_mask,49,59,80,90
maksssksksss518.png,466.png,with_mask,72,77,82,92
maksssksksss518.png,466.png,without_mask,55,64,57,66
maksssksksss518.png,466.png,with_mask,34,41,31,40
maksssksksss518.png,466.png,with_mask,104,116,149,162
maksssksksss518.png,466.png,with_mask,130,143,196,209
maksssksksss518.png,466.png,with_mask,117,127,135,147
maksssksksss518.png,466.png,without_mask,116,124,105,114
maksssksksss518.png,466.png,with_mask,107,115,89,99
maksssksksss518.png,466.png,with_mask,146,154,106,116
maksssksksss518.png,466.png,with_mask,152,164,152,164
maksssksksss518.png,466.png,with_mask,167,178,177,191
maksssksksss518.png,466.png,with_mask,154,166,174,188
maksssksksss518.png,466.png,with_mask,190,197,202,212
maksssksksss518.png,466.png,with_mask,192,203,142,155
maksssksksss518.png,466.png,with_mask,184,197,133,141
maksssksksss518.png,466.png,with_mask,176,187,98,108
maksssksksss518.png,466.png,with_mask,139,150,80,90
maksssksksss518.png,466.png,with_mask,89,98,56,63
maksssksksss518.png,466.png,without_mask,85,93,46,55
maksssksksss518.png,466.png,without_mask,107,117,57,67
maksssksksss518.png,466.png,without_mask,122,130,52,60
maksssksksss518.png,466.png,with_mask,149,158,58,67
maksssksksss518.png,466.png,with_mask,140,150,43,52
maksssksksss518.png,466.png,with_mask,108,115,15,23
maksssksksss518.png,466.png,with_mask,123,129,8,16
maksssksksss518.png,466.png,with_mask,133,140,34,42
maksssksksss518.png,466.png,with_mask,163,171,33,40
maksssksksss518.png,466.png,with_mask,99,106,43,51
maksssksksss518.png,466.png,with_mask,171,181,81,90
maksssksksss518.png,466.png,with_mask,186,195,67,78
maksssksksss518.png,466.png,with_mask,199,208,78,88
maksssksksss518.png,466.png,with_mask,204,212,105,114
maksssksksss518.png,466.png,with_mask,247,260,192,205
maksssksksss518.png,466.png,with_mask,264,278,212,225
maksssksksss518.png,466.png,with_mask,245,255,125,134
maksssksksss518.png,466.png,with_mask,248,258,88,96
maksssksksss518.png,466.png,with_mask,221,230,82,92
maksssksksss518.png,466.png,with_mask,229,237,75,83
maksssksksss518.png,466.png,with_mask,232,239,60,68
maksssksksss518.png,466.png,with_mask,209,217,43,51
maksssksksss518.png,466.png,with_mask,130,136,1,8
maksssksksss518.png,466.png,without_mask,166,171,8,15
maksssksksss518.png,466.png,with_mask,177,185,4,12
maksssksksss518.png,466.png,with_mask,205,212,14,22
maksssksksss518.png,466.png,with_mask,223,229,4,11
maksssksksss518.png,466.png,with_mask,258,265,28,36
maksssksksss518.png,466.png,without_mask,267,274,23,29
maksssksksss518.png,466.png,with_mask,262,270,61,68
maksssksksss518.png,466.png,with_mask,277,285,85,94
maksssksksss518.png,466.png,with_mask,287,299,133,145
maksssksksss518.png,466.png,with_mask,287,296,96,106
maksssksksss518.png,466.png,with_mask,296,306,107,117
maksssksksss518.png,466.png,with_mask,302,311,90,100
maksssksksss518.png,466.png,with_mask,300,309,128,138
maksssksksss518.png,466.png,with_mask,281,287,14,21
maksssksksss518.png,466.png,with_mask,265,272,1,8
maksssksksss518.png,466.png,with_mask,292,297,1,8
maksssksksss518.png,466.png,with_mask,306,311,5,12
maksssksksss518.png,466.png,without_mask,306,312,15,22
maksssksksss518.png,466.png,without_mask,295,301,33,40
maksssksksss518.png,466.png,with_mask,321,329,43,52
maksssksksss518.png,466.png,with_mask,343,350,23,30
maksssksksss518.png,466.png,without_mask,348,354,1,7
maksssksksss518.png,466.png,with_mask,361,368,22,29
maksssksksss518.png,466.png,with_mask,355,363,38,46
maksssksksss518.png,466.png,with_mask,352,361,55,64
maksssksksss518.png,466.png,with_mask,340,347,62,71
maksssksksss518.png,466.png,with_mask,361,369,66,75
maksssksksss518.png,466.png,with_mask,379,384,54,60
maksssksksss518.png,466.png,with_mask,365,375,81,91
maksssksksss518.png,466.png,with_mask,378,388,99,108
maksssksksss518.png,466.png,with_mask,384,392,65,75
maksssksksss518.png,466.png,with_mask,341,347,15,21
maksssksksss518.png,466.png,with_mask,392,400,147,159
maksssksksss518.png,466.png,with_mask,391,400,127,138
maksssksksss518.png,466.png,with_mask,372,381,112,120
maksssksksss519.png,467.png,with_mask,133,157,82,109
maksssksksss519.png,467.png,with_mask,217,243,76,103
maksssksksss519.png,467.png,with_mask,322,341,62,83
maksssksksss52.png,468.png,without_mask,37,84,166,214
maksssksksss52.png,468.png,without_mask,6,47,117,149
maksssksksss52.png,468.png,with_mask,2,35,77,99
maksssksksss52.png,468.png,with_mask,39,75,65,103
maksssksksss52.png,468.png,with_mask,76,92,69,88
maksssksksss52.png,468.png,without_mask,92,129,74,113
maksssksksss52.png,468.png,with_mask,116,161,132,175
maksssksksss52.png,468.png,with_mask,161,195,130,163
maksssksksss52.png,468.png,with_mask,209,262,119,170
maksssksksss52.png,468.png,with_mask,191,208,84,117
maksssksksss52.png,468.png,without_mask,131,157,67,97
maksssksksss52.png,468.png,mask_weared_incorrect,168,196,57,85
maksssksksss52.png,468.png,without_mask,221,246,51,77
maksssksksss52.png,468.png,without_mask,74,96,31,53
maksssksksss52.png,468.png,with_mask,63,77,37,56
maksssksksss52.png,468.png,with_mask,41,58,23,40
maksssksksss52.png,468.png,with_mask,1,24,34,61
maksssksksss52.png,468.png,mask_weared_incorrect,23,37,37,54
maksssksksss52.png,468.png,with_mask,73,84,5,16
maksssksksss52.png,468.png,with_mask,94,103,22,33
maksssksksss52.png,468.png,with_mask,97,115,34,53
maksssksksss52.png,468.png,with_mask,157,173,61,84
maksssksksss52.png,468.png,with_mask,145,160,42,56
maksssksksss52.png,468.png,with_mask,127,142,31,44
maksssksksss52.png,468.png,with_mask,143,160,29,42
maksssksksss52.png,468.png,with_mask,129,139,7,19
maksssksksss52.png,468.png,with_mask,115,120,10,19
maksssksksss52.png,468.png,with_mask,154,163,13,24
maksssksksss52.png,468.png,with_mask,159,171,21,32
maksssksksss52.png,468.png,without_mask,185,200,20,37
maksssksksss52.png,468.png,with_mask,197,214,37,58
maksssksksss52.png,468.png,with_mask,194,211,54,73
maksssksksss52.png,468.png,with_mask,205,210,6,18
maksssksksss52.png,468.png,with_mask,228,236,9,19
maksssksksss52.png,468.png,with_mask,250,261,4,16
maksssksksss52.png,468.png,mask_weared_incorrect,254,272,30,47
maksssksksss52.png,468.png,without_mask,246,256,51,72
maksssksksss52.png,468.png,with_mask,260,285,74,97
maksssksksss52.png,468.png,with_mask,270,281,33,49
maksssksksss52.png,468.png,without_mask,276,284,9,19
maksssksksss52.png,468.png,with_mask,268,279,110,127
maksssksksss52.png,468.png,with_mask,284,316,111,150
maksssksksss52.png,468.png,with_mask,303,352,147,203
maksssksksss52.png,468.png,with_mask,328,352,51,77
maksssksksss52.png,468.png,without_mask,378,388,61,84
maksssksksss52.png,468.png,with_mask,352,366,48,71
maksssksksss52.png,468.png,with_mask,286,307,73,90
maksssksksss52.png,468.png,with_mask,310,329,39,58
maksssksksss52.png,468.png,with_mask,304,322,16,36
maksssksksss52.png,468.png,mask_weared_incorrect,326,338,11,30
maksssksksss52.png,468.png,with_mask,362,370,23,36
maksssksksss520.png,469.png,with_mask,42,154,173,304
maksssksksss521.png,470.png,without_mask,178,265,35,133
maksssksksss522.png,471.png,without_mask,1,17,174,211
maksssksksss522.png,471.png,without_mask,112,150,134,182
maksssksksss522.png,471.png,without_mask,124,148,193,218
maksssksksss523.png,472.png,without_mask,81,167,92,190
maksssksksss523.png,472.png,with_mask,192,268,96,171
maksssksksss524.png,473.png,with_mask,244,292,165,220
maksssksksss524.png,473.png,with_mask,295,348,135,192
maksssksksss524.png,473.png,with_mask,365,389,118,148
maksssksksss524.png,473.png,with_mask,318,345,63,88
maksssksksss524.png,473.png,with_mask,366,379,55,75
maksssksksss524.png,473.png,with_mask,259,291,90,123
maksssksksss524.png,473.png,with_mask,244,262,47,69
maksssksksss524.png,473.png,with_mask,211,240,116,148
maksssksksss524.png,473.png,with_mask,133,162,116,151
maksssksksss524.png,473.png,with_mask,192,216,95,118
maksssksksss524.png,473.png,with_mask,89,113,112,134
maksssksksss524.png,473.png,with_mask,33,62,137,171
maksssksksss524.png,473.png,with_mask,10,32,100,123
maksssksksss524.png,473.png,with_mask,85,108,55,76
maksssksksss524.png,473.png,with_mask,133,154,39,61
maksssksksss524.png,473.png,with_mask,186,198,56,72
maksssksksss524.png,473.png,with_mask,207,220,66,84
maksssksksss524.png,473.png,with_mask,46,69,40,62
maksssksksss525.png,474.png,mask_weared_incorrect,319,486,128,307
maksssksksss526.png,475.png,without_mask,66,100,30,66
maksssksksss526.png,475.png,with_mask,165,200,85,120
maksssksksss526.png,475.png,with_mask,251,285,88,123
maksssksksss526.png,475.png,without_mask,309,350,107,146
maksssksksss527.png,476.png,without_mask,97,113,21,40
maksssksksss527.png,476.png,without_mask,26,46,57,81
maksssksksss527.png,476.png,without_mask,141,165,111,137
maksssksksss527.png,476.png,with_mask,190,219,76,106
maksssksksss527.png,476.png,without_mask,248,269,54,72
maksssksksss527.png,476.png,without_mask,244,270,82,108
maksssksksss528.png,477.png,without_mask,43,149,169,308
maksssksksss529.png,478.png,with_mask,12,45,58,86
maksssksksss529.png,478.png,with_mask,135,164,53,83
maksssksksss529.png,478.png,without_mask,170,182,89,103
maksssksksss529.png,478.png,with_mask,199,208,85,94
maksssksksss529.png,478.png,with_mask,215,224,80,94
maksssksksss529.png,478.png,with_mask,239,278,53,91
maksssksksss529.png,478.png,with_mask,336,386,32,78
maksssksksss529.png,478.png,with_mask,223,232,97,107
maksssksksss53.png,479.png,with_mask,82,103,63,87
maksssksksss53.png,479.png,with_mask,194,216,30,56
maksssksksss53.png,479.png,with_mask,200,234,91,128
maksssksksss530.png,480.png,without_mask,76,149,236,349
maksssksksss531.png,481.png,with_mask,92,172,201,322
maksssksksss532.png,482.png,with_mask,71,169,197,322
maksssksksss533.png,483.png,with_mask,101,205,203,347
maksssksksss534.png,484.png,with_mask,21,34,152,168
maksssksksss534.png,484.png,with_mask,59,66,140,150
maksssksksss534.png,484.png,with_mask,71,85,161,174
maksssksksss534.png,484.png,with_mask,112,132,124,148
maksssksksss534.png,484.png,with_mask,165,180,149,171
maksssksksss534.png,484.png,with_mask,228,241,142,157
maksssksksss534.png,484.png,with_mask,244,251,140,148
maksssksksss534.png,484.png,without_mask,260,266,141,148
maksssksksss534.png,484.png,with_mask,289,303,153,166
maksssksksss534.png,484.png,mask_weared_incorrect,346,364,132,153
maksssksksss534.png,484.png,with_mask,307,313,139,145
maksssksksss535.png,485.png,with_mask,43,59,38,55
maksssksksss535.png,485.png,with_mask,93,118,32,63
maksssksksss535.png,485.png,without_mask,233,242,48,56
maksssksksss535.png,485.png,without_mask,273,283,51,61
maksssksksss535.png,485.png,with_mask,318,330,35,51
maksssksksss535.png,485.png,with_mask,353,368,40,58
maksssksksss536.png,486.png,with_mask,107,197,158,287
maksssksksss537.png,487.png,without_mask,95,195,177,295
maksssksksss538.png,488.png,without_mask,27,33,81,86
maksssksksss538.png,488.png,with_mask,122,142,80,104
maksssksksss538.png,488.png,with_mask,249,275,57,86
maksssksksss539.png,489.png,with_mask,25,35,13,25
maksssksksss539.png,489.png,with_mask,55,65,10,20
maksssksksss539.png,489.png,with_mask,120,130,16,31
maksssksksss539.png,489.png,with_mask,167,178,3,15
maksssksksss539.png,489.png,with_mask,21,34,48,62
maksssksksss539.png,489.png,with_mask,53,66,40,52
maksssksksss539.png,489.png,with_mask,107,119,37,51
maksssksksss539.png,489.png,with_mask,116,128,56,68
maksssksksss539.png,489.png,with_mask,91,104,77,89
maksssksksss539.png,489.png,with_mask,25,40,72,86
maksssksksss539.png,489.png,with_mask,8,22,90,105
maksssksksss539.png,489.png,with_mask,36,50,105,117
maksssksksss539.png,489.png,with_mask,36,48,122,138
maksssksksss539.png,489.png,with_mask,60,73,131,146
maksssksksss539.png,489.png,with_mask,61,79,152,169
maksssksksss539.png,489.png,with_mask,42,60,206,222
maksssksksss539.png,489.png,with_mask,52,70,238,257
maksssksksss539.png,489.png,with_mask,93,111,226,241
maksssksksss539.png,489.png,with_mask,124,140,128,142
maksssksksss539.png,489.png,with_mask,134,146,90,103
maksssksksss539.png,489.png,with_mask,143,161,210,229
maksssksksss539.png,489.png,with_mask,170,185,142,160
maksssksksss539.png,489.png,with_mask,196,207,23,32
maksssksksss539.png,489.png,with_mask,205,217,37,49
maksssksksss539.png,489.png,with_mask,231,242,25,37
maksssksksss539.png,489.png,with_mask,220,232,49,61
maksssksksss539.png,489.png,with_mask,258,271,46,58
maksssksksss539.png,489.png,with_mask,247,261,60,76
maksssksksss539.png,489.png,with_mask,233,247,101,116
maksssksksss539.png,489.png,with_mask,214,228,124,141
maksssksksss539.png,489.png,with_mask,279,296,203,222
maksssksksss539.png,489.png,with_mask,302,316,93,110
maksssksksss539.png,489.png,with_mask,313,328,139,155
maksssksksss539.png,489.png,with_mask,310,322,8,18
maksssksksss539.png,489.png,with_mask,322,331,2,14
maksssksksss539.png,489.png,without_mask,366,376,11,24
maksssksksss539.png,489.png,with_mask,330,343,27,37
maksssksksss539.png,489.png,with_mask,376,391,89,100
maksssksksss539.png,489.png,with_mask,353,367,125,140
maksssksksss539.png,489.png,with_mask,363,376,176,192
maksssksksss539.png,489.png,with_mask,372,392,191,205
maksssksksss54.png,490.png,with_mask,119,157,40,80
maksssksksss54.png,490.png,with_mask,197,227,68,110
maksssksksss54.png,490.png,with_mask,316,338,81,113
maksssksksss54.png,490.png,without_mask,161,178,78,98
maksssksksss540.png,491.png,without_mask,107,202,129,245
maksssksksss541.png,492.png,with_mask,104,213,144,285
maksssksksss542.png,493.png,with_mask,163,239,47,137
maksssksksss543.png,494.png,without_mask,46,56,39,50
maksssksksss543.png,494.png,without_mask,101,112,50,63
maksssksksss543.png,494.png,without_mask,194,205,34,51
maksssksksss543.png,494.png,without_mask,230,243,24,41
maksssksksss543.png,494.png,without_mask,252,270,51,69
maksssksksss543.png,494.png,without_mask,295,306,40,50
maksssksksss543.png,494.png,without_mask,282,291,42,52
maksssksksss543.png,494.png,without_mask,267,278,42,55
maksssksksss543.png,494.png,without_mask,259,269,32,42
maksssksksss543.png,494.png,without_mask,337,350,31,46
maksssksksss544.png,495.png,without_mask,145,240,200,324
maksssksksss545.png,496.png,with_mask,328,350,33,57
maksssksksss545.png,496.png,mask_weared_incorrect,366,384,70,92
maksssksksss545.png,496.png,with_mask,249,268,44,63
maksssksksss545.png,496.png,with_mask,278,292,71,87
maksssksksss545.png,496.png,with_mask,29,46,47,67
maksssksksss545.png,496.png,mask_weared_incorrect,37,59,63,88
maksssksksss545.png,496.png,mask_weared_incorrect,179,205,40,67
maksssksksss545.png,496.png,without_mask,68,90,67,91
maksssksksss545.png,496.png,without_mask,1,18,46,63
maksssksksss545.png,496.png,without_mask,137,155,57,76
maksssksksss545.png,496.png,without_mask,235,249,51,67
maksssksksss545.png,496.png,without_mask,282,301,33,51
maksssksksss545.png,496.png,without_mask,89,103,54,71
maksssksksss546.png,497.png,with_mask,27,140,177,311
maksssksksss547.png,498.png,with_mask,84,100,39,56
maksssksksss547.png,498.png,with_mask,192,212,31,51
maksssksksss547.png,498.png,with_mask,315,332,48,68
maksssksksss548.png,499.png,with_mask,185,215,79,110
maksssksksss548.png,499.png,without_mask,256,273,66,85
maksssksksss549.png,500.png,with_mask,145,181,98,132
maksssksksss55.png,501.png,with_mask,116,234,141,291
maksssksksss550.png,502.png,with_mask,118,239,78,204
maksssksksss551.png,503.png,with_mask,41,82,56,99
maksssksksss551.png,503.png,with_mask,149,186,108,146
maksssksksss551.png,503.png,with_mask,255,290,146,184
maksssksksss551.png,503.png,with_mask,342,378,143,178
maksssksksss551.png,503.png,with_mask,203,241,114,149
maksssksksss552.png,504.png,with_mask,155,228,37,111
maksssksksss553.png,505.png,with_mask,143,207,190,293
maksssksksss554.png,506.png,with_mask,96,117,44,73
maksssksksss554.png,506.png,with_mask,84,106,162,182
maksssksksss554.png,506.png,with_mask,167,193,50,83
maksssksksss554.png,506.png,with_mask,229,265,24,71
maksssksksss554.png,506.png,with_mask,265,289,57,89
maksssksksss555.png,507.png,with_mask,95,111,111,128
maksssksksss555.png,507.png,with_mask,162,179,95,115
maksssksksss555.png,507.png,with_mask,256,270,98,114
maksssksksss555.png,507.png,with_mask,310,327,108,130
maksssksksss556.png,508.png,with_mask,81,104,57,78
maksssksksss556.png,508.png,with_mask,106,136,37,66
maksssksksss556.png,508.png,with_mask,150,177,58,87
maksssksksss556.png,508.png,with_mask,130,155,118,146
maksssksksss556.png,508.png,with_mask,178,197,34,59
maksssksksss556.png,508.png,with_mask,204,223,28,51
maksssksksss556.png,508.png,with_mask,180,205,160,186
maksssksksss556.png,508.png,with_mask,279,309,34,66
maksssksksss556.png,508.png,with_mask,347,377,1,29
maksssksksss556.png,508.png,with_mask,376,400,7,40
maksssksksss557.png,509.png,with_mask,58,173,167,317
